FK_ZAEHLER,FK_STANDORT,year,month,day,hour,total_fuss,total_velo,datum
ECO09022739,5,2009,12,21,23,0,3,2009-12-21T23:00:00Z
ECO09022739,5,2009,12,22,0,0,0,2009-12-22T00:00:00Z
ECO09022739,5,2009,12,22,1,0,0,2009-12-22T01:00:00Z
ECO09022739,5,2009,12,22,2,0,0,2009-12-22T02:00:00Z
ECO09022739,5,2009,12,22,3,0,0,2009-12-22T03:00:00Z
ECO09022739,5,2009,12,22,4,0,0,2009-12-22T04:00:00Z
ECO09022739,5,2009,12,22,5,0,0,2009-12-22T05:00:00Z
ECO09022739,5,2009,12,22,6,0,1,2009-12-22T06:00:00Z
ECO09022739,5,2009,12,22,7,0,4,2009-12-22T07:00:00Z
ECO09022739,5,2009,12,22,8,0,20,2009-12-22T08:00:00Z
ECO09022739,5,2009,12,22,9,0,27,2009-12-22T09:00:00Z
ECO09022739,5,2009,12,22,10,0,15,2009-12-22T10:00:00Z
ECO09022739,5,2009,12,22,11,0,17,2009-12-22T11:00:00Z
ECO09022739,5,2009,12,22,12,0,8,2009-12-22T12:00:00Z
ECO09022739,5,2009,12,22,13,0,5,2009-12-22T13:00:00Z
ECO09022739,5,2009,12,22,14,0,14,2009-12-22T14:00:00Z
ECO09022739,5,2009,12,22,15,0,12,2009-12-22T15:00:00Z
ECO09022739,5,2009,12,22,16,0,13,2009-12-22T16:00:00Z
ECO09022739,5,2009,12,22,17,0,10,2009-12-22T17:00:00Z
ECO09022739,5,2009,12,22,18,0,11,2009-12-22T18:00:00Z
ECO09022739,5,2009,12,22,19,0,7,2009-12-22T19:00:00Z
ECO09022739,5,2009,12,22,20,0,9,2009-12-22T20:00:00Z
ECO09022739,5,2009,12,22,21,0,2,2009-12-22T21:00:00Z
ECO09022739,5,2009,12,22,22,0,2,2009-12-22T22:00:00Z
ECO09022739,5,2009,12,22,23,0,1,2009-12-22T23:00:00Z
ECO09022739,5,2009,12,23,0,0,0,2009-12-23T00:00:00Z
ECO09022739,5,2009,12,23,1,0,2,2009-12-23T01:00:00Z
ECO09022739,5,2009,12,23,2,0,0,2009-12-23T02:00:00Z
ECO09022739,5,2009,12,23,3,0,0,2009-12-23T03:00:00Z
ECO09022739,5,2009,12,23,4,0,0,2009-12-23T04:00:00Z
ECO09022739,5,2009,12,23,5,0,0,2009-12-23T05:00:00Z
ECO09022739,5,2009,12,23,6,0,0,2009-12-23T06:00:00Z
ECO09022739,5,2009,12,23,7,0,7,2009-12-23T07:00:00Z
ECO09022739,5,2009,12,23,8,0,17,2009-12-23T08:00:00Z
ECO09022739,5,2009,12,23,9,0,20,2009-12-23T09:00:00Z
ECO09022739,5,2009,12,23,10,0,15,2009-12-23T10:00:00Z
ECO09022739,5,2009,12,23,11,0,8,2009-12-23T11:00:00Z
ECO09022739,5,2009,12,23,12,0,10,2009-12-23T12:00:00Z
ECO09022739,5,2009,12,23,13,0,10,2009-12-23T13:00:00Z
ECO09022739,5,2009,12,23,14,0,8,2009-12-23T14:00:00Z
ECO09022739,5,2009,12,23,15,0,13,2009-12-23T15:00:00Z
ECO09022739,5,2009,12,23,16,0,13,2009-12-23T16:00:00Z
ECO09022739,5,2009,12,23,17,0,9,2009-12-23T17:00:00Z
ECO09022739,5,2009,12,23,18,0,6,2009-12-23T18:00:00Z
ECO09022739,5,2009,12,23,19,0,13,2009-12-23T19:00:00Z
ECO09022739,5,2009,12,23,20,0,7,2009-12-23T20:00:00Z
ECO09022739,5,2009,12,23,21,0,2,2009-12-23T21:00:00Z
ECO09022739,5,2009,12,23,22,0,1,2009-12-23T22:00:00Z
ECO09022739,5,2009,12,23,23,0,1,2009-12-23T23:00:00Z
ECO09022739,5,2009,12,24,0,0,1,2009-12-24T00:00:00Z
ECO09022739,5,2009,12,24,1,0,0,2009-12-24T01:00:00Z
ECO09022739,5,2009,12,24,2,0,0,2009-12-24T02:00:00Z
ECO09022739,5,2009,12,24,3,0,0,2009-12-24T03:00:00Z
ECO09022739,5,2009,12,24,4,0,0,2009-12-24T04:00:00Z
ECO09022739,5,2009,12,24,5,0,0,2009-12-24T05:00:00Z
ECO09022739,5,2009,12,24,6,0,0,2009-12-24T06:00:00Z
ECO09022739,5,2009,12,24,7,0,3,2009-12-24T07:00:00Z
ECO09022739,5,2009,12,24,8,0,13,2009-12-24T08:00:00Z
ECO09022739,5,2009,12,24,9,0,13,2009-12-24T09:00:00Z
ECO09022739,5,2009,12,24,10,0,13,2009-12-24T10:00:00Z
ECO09022739,5,2009,12,24,11,0,11,2009-12-24T11:00:00Z
ECO09022739,5,2009,12,24,12,0,12,2009-12-24T12:00:00Z
ECO09022739,5,2009,12,24,13,0,3,2009-12-24T13:00:00Z
ECO09022739,5,2009,12,24,14,0,9,2009-12-24T14:00:00Z
ECO09022739,5,2009,12,24,15,0,10,2009-12-24T15:00:00Z
ECO09022739,5,2009,12,24,16,0,10,2009-12-24T16:00:00Z
ECO09022739,5,2009,12,24,17,0,3,2009-12-24T17:00:00Z
ECO09022739,5,2009,12,24,18,0,1,2009-12-24T18:00:00Z
ECO09022739,5,2009,12,24,19,0,2,2009-12-24T19:00:00Z
ECO09022739,5,2009,12,24,20,0,2,2009-12-24T20:00:00Z
ECO09022739,5,2009,12,24,21,0,2,2009-12-24T21:00:00Z
ECO09022739,5,2009,12,24,22,0,2,2009-12-24T22:00:00Z
ECO09022739,5,2009,12,24,23,0,0,2009-12-24T23:00:00Z
ECO09022739,5,2009,12,25,0,0,1,2009-12-25T00:00:00Z
ECO09022739,5,2009,12,25,1,0,0,2009-12-25T01:00:00Z
ECO09022739,5,2009,12,25,2,0,0,2009-12-25T02:00:00Z
ECO09022739,5,2009,12,25,3,0,1,2009-12-25T03:00:00Z
ECO09022739,5,2009,12,25,4,0,0,2009-12-25T04:00:00Z
ECO09022739,5,2009,12,25,5,0,0,2009-12-25T05:00:00Z
ECO09022739,5,2009,12,25,6,0,0,2009-12-25T06:00:00Z
ECO09022739,5,2009,12,25,7,0,2,2009-12-25T07:00:00Z
ECO09022739,5,2009,12,25,8,0,0,2009-12-25T08:00:00Z
ECO09022739,5,2009,12,25,9,0,0,2009-12-25T09:00:00Z
ECO09022739,5,2009,12,25,10,0,2,2009-12-25T10:00:00Z
ECO09022739,5,2009,12,25,11,0,2,2009-12-25T11:00:00Z
ECO09022739,5,2009,12,25,12,0,4,2009-12-25T12:00:00Z
ECO09022739,5,2009,12,25,13,0,6,2009-12-25T13:00:00Z
ECO09022739,5,2009,12,25,14,0,3,2009-12-25T14:00:00Z
ECO09022739,5,2009,12,25,15,0,4,2009-12-25T15:00:00Z
ECO09022739,5,2009,12,25,16,0,4,2009-12-25T16:00:00Z
ECO09022739,5,2009,12,25,17,0,4,2009-12-25T17:00:00Z
ECO09022739,5,2009,12,25,18,0,1,2009-12-25T18:00:00Z
ECO09022739,5,2009,12,25,19,0,3,2009-12-25T19:00:00Z
ECO09022739,5,2009,12,25,20,0,4,2009-12-25T20:00:00Z
ECO09022739,5,2009,12,25,21,0,4,2009-12-25T21:00:00Z
ECO09022739,5,2009,12,25,22,0,2,2009-12-25T22:00:00Z
ECO09022739,5,2009,12,25,23,0,2,2009-12-25T23:00:00Z
ECO09022739,5,2009,12,26,0,0,0,2009-12-26T00:00:00Z
ECO09022739,5,2009,12,26,1,0,0,2009-12-26T01:00:00Z
ECO09022739,5,2009,12,26,2,0,1,2009-12-26T02:00:00Z
ECO09022739,5,2009,12,26,3,0,0,2009-12-26T03:00:00Z
ECO09022739,5,2009,12,26,4,0,0,2009-12-26T04:00:00Z
ECO09022739,5,2009,12,26,5,0,1,2009-12-26T05:00:00Z
ECO09022739,5,2009,12,26,6,0,1,2009-12-26T06:00:00Z
ECO09022739,5,2009,12,26,7,0,1,2009-12-26T07:00:00Z
ECO09022739,5,2009,12,26,8,0,3,2009-12-26T08:00:00Z
ECO09022739,5,2009,12,26,9,0,2,2009-12-26T09:00:00Z
ECO09022739,5,2009,12,26,10,0,1,2009-12-26T10:00:00Z
ECO09022739,5,2009,12,26,11,0,10,2009-12-26T11:00:00Z
ECO09022739,5,2009,12,26,12,0,7,2009-12-26T12:00:00Z
ECO09022739,5,2009,12,26,13,0,6,2009-12-26T13:00:00Z
ECO09022739,5,2009,12,26,14,0,8,2009-12-26T14:00:00Z
ECO09022739,5,2009,12,26,15,0,12,2009-12-26T15:00:00Z
ECO09022739,5,2009,12,26,16,0,4,2009-12-26T16:00:00Z
ECO09022739,5,2009,12,26,17,0,4,2009-12-26T17:00:00Z
ECO09022739,5,2009,12,26,18,0,3,2009-12-26T18:00:00Z
ECO09022739,5,2009,12,26,19,0,1,2009-12-26T19:00:00Z
ECO09022739,5,2009,12,26,20,0,5,2009-12-26T20:00:00Z
ECO09022739,5,2009,12,26,21,0,2,2009-12-26T21:00:00Z
ECO09022739,5,2009,12,26,22,0,4,2009-12-26T22:00:00Z
ECO09022739,5,2009,12,26,23,0,1,2009-12-26T23:00:00Z
ECO09022739,5,2009,12,27,0,0,2,2009-12-27T00:00:00Z
ECO09022739,5,2009,12,27,1,0,0,2009-12-27T01:00:00Z
ECO09022739,5,2009,12,27,2,0,0,2009-12-27T02:00:00Z
ECO09022739,5,2009,12,27,3,0,1,2009-12-27T03:00:00Z
ECO09022739,5,2009,12,27,4,0,0,2009-12-27T04:00:00Z
ECO09022739,5,2009,12,27,5,0,0,2009-12-27T05:00:00Z
ECO09022739,5,2009,12,27,6,0,0,2009-12-27T06:00:00Z
ECO09022739,5,2009,12,27,7,0,0,2009-12-27T07:00:00Z
ECO09022739,5,2009,12,27,8,0,1,2009-12-27T08:00:00Z
ECO09022739,5,2009,12,27,9,0,2,2009-12-27T09:00:00Z
ECO09022739,5,2009,12,27,10,0,3,2009-12-27T10:00:00Z
ECO09022739,5,2009,12,27,11,0,9,2009-12-27T11:00:00Z
ECO09022739,5,2009,12,27,12,0,14,2009-12-27T12:00:00Z
ECO09022739,5,2009,12,27,13,0,9,2009-12-27T13:00:00Z
ECO09022739,5,2009,12,27,14,0,9,2009-12-27T14:00:00Z
ECO09022739,5,2009,12,27,15,0,9,2009-12-27T15:00:00Z
ECO09022739,5,2009,12,27,16,0,14,2009-12-27T16:00:00Z
ECO09022739,5,2009,12,27,17,0,4,2009-12-27T17:00:00Z
ECO09022739,5,2009,12,27,18,0,1,2009-12-27T18:00:00Z
ECO09022739,5,2009,12,27,19,0,2,2009-12-27T19:00:00Z
ECO09022739,5,2009,12,27,20,0,1,2009-12-27T20:00:00Z
ECO09022739,5,2009,12,27,21,0,0,2009-12-27T21:00:00Z
ECO09022739,5,2009,12,27,22,0,1,2009-12-27T22:00:00Z
ECO09022739,5,2009,12,27,23,0,1,2009-12-27T23:00:00Z
ECO09022739,5,2009,12,28,0,0,2,2009-12-28T00:00:00Z
ECO09022739,5,2009,12,28,1,0,1,2009-12-28T01:00:00Z
ECO09022739,5,2009,12,28,2,0,0,2009-12-28T02:00:00Z
ECO09022739,5,2009,12,28,3,0,0,2009-12-28T03:00:00Z
ECO09022739,5,2009,12,28,4,0,0,2009-12-28T04:00:00Z
ECO09022739,5,2009,12,28,5,0,0,2009-12-28T05:00:00Z
ECO09022739,5,2009,12,28,6,0,0,2009-12-28T06:00:00Z
ECO09022739,5,2009,12,28,7,0,8,2009-12-28T07:00:00Z
ECO09022739,5,2009,12,28,8,0,11,2009-12-28T08:00:00Z
ECO09022739,5,2009,12,28,9,0,17,2009-12-28T09:00:00Z
ECO09022739,5,2009,12,28,10,0,17,2009-12-28T10:00:00Z
ECO09022739,5,2009,12,28,11,0,10,2009-12-28T11:00:00Z
ECO09022739,5,2009,12,28,12,0,10,2009-12-28T12:00:00Z
ECO09022739,5,2009,12,28,13,0,9,2009-12-28T13:00:00Z
ECO09022739,5,2009,12,28,14,0,7,2009-12-28T14:00:00Z
ECO09022739,5,2009,12,28,15,0,16,2009-12-28T15:00:00Z
ECO09022739,5,2009,12,28,16,0,9,2009-12-28T16:00:00Z
ECO09022739,5,2009,12,28,17,0,10,2009-12-28T17:00:00Z
ECO09022739,5,2009,12,28,18,0,11,2009-12-28T18:00:00Z
ECO09022739,5,2009,12,28,19,0,5,2009-12-28T19:00:00Z
ECO09022739,5,2009,12,28,20,0,4,2009-12-28T20:00:00Z
ECO09022739,5,2009,12,28,21,0,1,2009-12-28T21:00:00Z
ECO09022739,5,2009,12,28,22,0,1,2009-12-28T22:00:00Z
ECO09022739,5,2009,12,28,23,0,3,2009-12-28T23:00:00Z
ECO09022739,5,2009,12,29,0,0,0,2009-12-29T00:00:00Z
ECO09022739,5,2009,12,29,1,0,0,2009-12-29T01:00:00Z
ECO09022739,5,2009,12,29,2,0,0,2009-12-29T02:00:00Z
ECO09022739,5,2009,12,29,3,0,1,2009-12-29T03:00:00Z
ECO09022739,5,2009,12,29,4,0,0,2009-12-29T04:00:00Z
ECO09022739,5,2009,12,29,5,0,0,2009-12-29T05:00:00Z
ECO09022739,5,2009,12,29,6,0,1,2009-12-29T06:00:00Z
ECO09022739,5,2009,12,29,7,0,5,2009-12-29T07:00:00Z
ECO09022739,5,2009,12,29,8,0,13,2009-12-29T08:00:00Z
ECO09022739,5,2009,12,29,9,0,13,2009-12-29T09:00:00Z
ECO09022739,5,2009,12,29,10,0,4,2009-12-29T10:00:00Z
ECO09022739,5,2009,12,29,11,0,3,2009-12-29T11:00:00Z
ECO09022739,5,2009,12,29,12,0,11,2009-12-29T12:00:00Z
ECO09022739,5,2009,12,29,13,0,8,2009-12-29T13:00:00Z
ECO09022739,5,2009,12,29,14,0,2,2009-12-29T14:00:00Z
ECO09022739,5,2009,12,29,15,0,6,2009-12-29T15:00:00Z
ECO09022739,5,2009,12,29,16,0,7,2009-12-29T16:00:00Z
ECO09022739,5,2009,12,29,17,0,3,2009-12-29T17:00:00Z
ECO09022739,5,2009,12,29,18,0,2,2009-12-29T18:00:00Z
ECO09022739,5,2009,12,29,19,0,0,2009-12-29T19:00:00Z
ECO09022739,5,2009,12,29,20,0,5,2009-12-29T20:00:00Z
ECO09022739,5,2009,12,29,21,0,2,2009-12-29T21:00:00Z
ECO09022739,5,2009,12,29,22,0,0,2009-12-29T22:00:00Z
ECO09022739,5,2009,12,29,23,0,1,2009-12-29T23:00:00Z
ECO09022739,5,2009,12,30,0,0,0,2009-12-30T00:00:00Z
ECO09022739,5,2009,12,30,1,0,0,2009-12-30T01:00:00Z
ECO09022739,5,2009,12,30,2,0,0,2009-12-30T02:00:00Z
ECO09022739,5,2009,12,30,3,0,0,2009-12-30T03:00:00Z
ECO09022739,5,2009,12,30,4,0,0,2009-12-30T04:00:00Z
ECO09022739,5,2009,12,30,5,0,0,2009-12-30T05:00:00Z
ECO09022739,5,2009,12,30,6,0,2,2009-12-30T06:00:00Z
ECO09022739,5,2009,12,30,7,0,6,2009-12-30T07:00:00Z
ECO09022739,5,2009,12,30,8,0,6,2009-12-30T08:00:00Z
ECO09022739,5,2009,12,30,9,0,13,2009-12-30T09:00:00Z
ECO09022739,5,2009,12,30,10,0,4,2009-12-30T10:00:00Z
ECO09022739,5,2009,12,30,11,0,11,2009-12-30T11:00:00Z
ECO09022739,5,2009,12,30,12,0,9,2009-12-30T12:00:00Z
ECO09022739,5,2009,12,30,13,0,8,2009-12-30T13:00:00Z
ECO09022739,5,2009,12,30,14,0,3,2009-12-30T14:00:00Z
ECO09022739,5,2009,12,30,15,0,7,2009-12-30T15:00:00Z
ECO09022739,5,2009,12,30,16,0,6,2009-12-30T16:00:00Z
ECO09022739,5,2009,12,30,17,0,5,2009-12-30T17:00:00Z
ECO09022739,5,2009,12,30,18,0,6,2009-12-30T18:00:00Z
ECO09022739,5,2009,12,30,19,0,3,2009-12-30T19:00:00Z
ECO09022739,5,2009,12,30,20,0,3,2009-12-30T20:00:00Z
ECO09022739,5,2009,12,30,21,0,3,2009-12-30T21:00:00Z
ECO09022739,5,2009,12,30,22,0,0,2009-12-30T22:00:00Z
ECO09022739,5,2009,12,30,23,0,0,2009-12-30T23:00:00Z
ECO09022739,5,2009,12,31,0,0,1,2009-12-31T00:00:00Z
ECO09022739,5,2009,12,31,1,0,0,2009-12-31T01:00:00Z
ECO09022739,5,2009,12,31,2,0,0,2009-12-31T02:00:00Z
ECO09022739,5,2009,12,31,3,0,0,2009-12-31T03:00:00Z
ECO09022739,5,2009,12,31,4,0,0,2009-12-31T04:00:00Z
ECO09022739,5,2009,12,31,5,0,0,2009-12-31T05:00:00Z
ECO09022739,5,2009,12,31,6,0,0,2009-12-31T06:00:00Z
ECO09022739,5,2009,12,31,7,0,3,2009-12-31T07:00:00Z
ECO09022739,5,2009,12,31,8,0,4,2009-12-31T08:00:00Z
ECO09022739,5,2009,12,31,9,0,4,2009-12-31T09:00:00Z
ECO09022739,5,2009,12,31,10,0,11,2009-12-31T10:00:00Z
ECO09022739,5,2009,12,31,11,0,9,2009-12-31T11:00:00Z
ECO09022739,5,2009,12,31,12,0,4,2009-12-31T12:00:00Z
ECO09022739,5,2009,12,31,13,0,7,2009-12-31T13:00:00Z
ECO09022739,5,2009,12,31,14,0,3,2009-12-31T14:00:00Z
ECO09022739,5,2009,12,31,15,0,0,2009-12-31T15:00:00Z
ECO09022739,5,2009,12,31,16,0,4,2009-12-31T16:00:00Z
ECO09022739,5,2009,12,31,17,0,4,2009-12-31T17:00:00Z
ECO09022739,5,2009,12,31,18,0,5,2009-12-31T18:00:00Z
ECO09022739,5,2009,12,31,19,0,7,2009-12-31T19:00:00Z
ECO09022739,5,2009,12,31,20,0,3,2009-12-31T20:00:00Z
ECO09022739,5,2009,12,31,21,0,3,2009-12-31T21:00:00Z
ECO09022739,5,2009,12,31,22,0,0,2009-12-31T22:00:00Z
ECO09022739,5,2009,12,31,23,0,4,2009-12-31T23:00:00Z
